Year,Category,Question,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Disease,Sex,Count,Population,Rate,CI.lower,CI.upper
2002,Health Status/Healthy Days,Mean mentally unhealthy days,3.6,3.2,3.9,4197.0,"Rabies, human",Overall,1,34940334,0.003,0.0,0.016
2002,Health Status/Healthy Days,Mean mentally unhealthy days,3.6,3.2,3.9,4197.0,Relapsing Fever,Overall,19,34940334,0.054,0.033,0.085
2002,Health Status/Healthy Days,Mean mentally unhealthy days,3.6,3.2,3.9,4197.0,Salmonellosis,Overall,4109,34940334,11.76,11.403,12.125
2002,Health Status/Healthy Days,Mean mentally unhealthy days,3.6,3.2,3.9,4197.0,Scombroid Fish Poisoning,Overall,22,34940334,0.063,0.039,0.095
2002,Health Status/Healthy Days,Mean mentally unhealthy days,3.6,3.2,3.9,4197.0,Shigellosis,Overall,2774,34940334,7.939,7.647,8.24
2002,Health Status/Healthy Days,Mean mentally unhealthy days,3.6,3.2,3.9,4197.0,Spotted Fever Rickettsiosis,Overall,2,34940334,0.006,0.001,0.021
2002,Health Status/Healthy Days,Mean mentally unhealthy days,3.6,3.2,3.9,4197.0,Tetanus,Overall,8,34940334,0.023,0.01,0.045
2002,Health Status/Healthy Days,Mean mentally unhealthy days,3.6,3.2,3.9,4197.0,Streptococcal Infection (cases in food and dairy workers),Overall,32,34940334,0.092,0.063,0.129
2002,Health Status/Healthy Days,Mean mentally unhealthy days,3.6,3.2,3.9,4197.0,Toxic Shock Syndrome (Non-Streptococcal),Overall,14,34940334,0.04,0.022,0.067
2002,Health Status/Healthy Days,Mean mentally unhealthy days,3.6,3.2,3.9,4197.0,Trichinosis,Overall,0,34940334,0.0,0.0,0.011
2002,Health Status/Healthy Days,Mean mentally unhealthy days,3.6,3.2,3.9,4197.0,Tuberculosis,Overall,3172,34940334,9.078,8.765,9.4
2002,Health Status/Healthy Days,Mean mentally unhealthy days,3.6,3.2,3.9,4197.0,Tularemia,Overall,1,34940334,0.003,0.0,0.016
2002,Health Status/Healthy Days,Mean mentally unhealthy days,3.6,3.2,3.9,4197.0,"Typhoid Fever, case",Overall,86,34940334,0.246,0.197,0.304
2002,Health Status/Healthy Days,Mean mentally unhealthy days,3.6,3.2,3.9,4197.0,Typhus Fever,Overall,15,34940334,0.043,0.024,0.071
2002,Health Status/Healthy Days,Mean mentally unhealthy days,3.6,3.2,3.9,4197.0,Vibrio Infection (non-Cholera),Overall,52,34940334,0.149,0.111,0.195
2002,Health Status/Healthy Days,Mean mentally unhealthy days,3.6,3.2,3.9,4197.0,Yersiniosis,Overall,67,34940334,0.192,0.149,0.244
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Amebiasis,Overall,442,34940334,1.265,1.15,1.389
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Anaplasmosis and Ehrlichiosis,Overall,0,34940334,0.0,0.0,0.011
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Babesiosis,Overall,0,34940334,0.0,0.0,0.011
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,"Botulism, Foodborne",Overall,0,34940334,0.0,0.0,0.011
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,"Botulism, Other",Overall,0,34940334,0.0,0.0,0.011
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,"Botulism, Wound",Overall,23,34940334,0.066,0.042,0.099
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Brucellosis,Overall,29,34940334,0.083,0.056,0.119
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Campylobacteriosis,Overall,5681,34940334,16.259,15.839,16.688
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Chlamydia,Overall,110759,34940334,316.995,315.133,318.864
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Cholera,Overall,0,34940334,0.0,0.0,0.011
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Ciguatera Fish Poisoning,Overall,1,34940334,0.003,0.0,0.016
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Coccidioidomycosis,Overall,1612,34940334,4.614,4.391,4.844
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Cryptosporidiosis,Overall,223,34940334,0.638,0.557,0.728
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Cysticercosis or Taeniasis,Overall,79,34940334,0.226,0.179,0.282
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Dengue,Overall,2,34940334,0.006,0.001,0.021
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Diphtheria,Overall,1,34940334,0.003,0.0,0.016
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,E. coli O157,Overall,302,34940334,0.864,0.77,0.968
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Early Syphilis,Overall,1798,34940334,5.146,4.911,5.389
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Giardiasis,Overall,2467,34940334,7.061,6.785,7.345
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Gonorrhea,Overall,24672,34940334,70.612,69.734,71.498
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Hantavirus Infection,Overall,2,34940334,0.006,0.001,0.021
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Hemolytic Uremic Syndrome,Overall,45,34940334,0.129,0.094,0.172
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,HIV,Overall,6440,34940334,18.431,17.984,18.887
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Invasive Meningococcal Disease,Overall,251,34940334,0.718,0.632,0.813
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Legionellosis,Overall,60,34940334,0.172,0.131,0.221
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Leprosy,Overall,31,34940334,0.089,0.06,0.126
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Leptospirosis,Overall,0,34940334,0.0,0.0,0.011
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Listeriosis,Overall,89,34940334,0.255,0.205,0.313
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Lyme Disease,Overall,92,34940334,0.263,0.212,0.323
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Malaria,Overall,176,34940334,0.504,0.432,0.584
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Measles,Overall,5,34940334,0.014,0.005,0.033
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Paralytic Shellfish Poisoning,Overall,1,34940334,0.003,0.0,0.016
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Pertussis,Overall,1309,34940334,3.746,3.546,3.955
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,"Plague, human",Overall,0,34940334,0.0,0.0,0.011
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Psittacosis,Overall,1,34940334,0.003,0.0,0.016
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Q Fever,Overall,14,34940334,0.04,0.022,0.067
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,"Rabies, human",Overall,1,34940334,0.003,0.0,0.016
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Relapsing Fever,Overall,19,34940334,0.054,0.033,0.085
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Salmonellosis,Overall,4109,34940334,11.76,11.403,12.125
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Scombroid Fish Poisoning,Overall,22,34940334,0.063,0.039,0.095
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Shigellosis,Overall,2774,34940334,7.939,7.647,8.24
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Spotted Fever Rickettsiosis,Overall,2,34940334,0.006,0.001,0.021
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Tetanus,Overall,8,34940334,0.023,0.01,0.045
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Streptococcal Infection (cases in food and dairy workers),Overall,32,34940334,0.092,0.063,0.129
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Toxic Shock Syndrome (Non-Streptococcal),Overall,14,34940334,0.04,0.022,0.067
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Trichinosis,Overall,0,34940334,0.0,0.0,0.011
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Tuberculosis,Overall,3172,34940334,9.078,8.765,9.4
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Tularemia,Overall,1,34940334,0.003,0.0,0.016
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,"Typhoid Fever, case",Overall,86,34940334,0.246,0.197,0.304
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Typhus Fever,Overall,15,34940334,0.043,0.024,0.071
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Vibrio Infection (non-Cholera),Overall,52,34940334,0.149,0.111,0.195
2002,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,4197.0,Yersiniosis,Overall,67,34940334,0.192,0.149,0.244
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Amebiasis,Overall,442,34940334,1.265,1.15,1.389
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Anaplasmosis and Ehrlichiosis,Overall,0,34940334,0.0,0.0,0.011
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Babesiosis,Overall,0,34940334,0.0,0.0,0.011
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,"Botulism, Foodborne",Overall,0,34940334,0.0,0.0,0.011
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,"Botulism, Other",Overall,0,34940334,0.0,0.0,0.011
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,"Botulism, Wound",Overall,23,34940334,0.066,0.042,0.099
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Brucellosis,Overall,29,34940334,0.083,0.056,0.119
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Campylobacteriosis,Overall,5681,34940334,16.259,15.839,16.688
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Chlamydia,Overall,110759,34940334,316.995,315.133,318.864
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Cholera,Overall,0,34940334,0.0,0.0,0.011
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Ciguatera Fish Poisoning,Overall,1,34940334,0.003,0.0,0.016
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Coccidioidomycosis,Overall,1612,34940334,4.614,4.391,4.844
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Cryptosporidiosis,Overall,223,34940334,0.638,0.557,0.728
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Cysticercosis or Taeniasis,Overall,79,34940334,0.226,0.179,0.282
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Dengue,Overall,2,34940334,0.006,0.001,0.021
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Diphtheria,Overall,1,34940334,0.003,0.0,0.016
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,E. coli O157,Overall,302,34940334,0.864,0.77,0.968
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Early Syphilis,Overall,1798,34940334,5.146,4.911,5.389
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Giardiasis,Overall,2467,34940334,7.061,6.785,7.345
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Gonorrhea,Overall,24672,34940334,70.612,69.734,71.498
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Hantavirus Infection,Overall,2,34940334,0.006,0.001,0.021
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Hemolytic Uremic Syndrome,Overall,45,34940334,0.129,0.094,0.172
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,HIV,Overall,6440,34940334,18.431,17.984,18.887
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Invasive Meningococcal Disease,Overall,251,34940334,0.718,0.632,0.813
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Legionellosis,Overall,60,34940334,0.172,0.131,0.221
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Leprosy,Overall,31,34940334,0.089,0.06,0.126
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Leptospirosis,Overall,0,34940334,0.0,0.0,0.011
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Listeriosis,Overall,89,34940334,0.255,0.205,0.313
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Lyme Disease,Overall,92,34940334,0.263,0.212,0.323
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Malaria,Overall,176,34940334,0.504,0.432,0.584
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Measles,Overall,5,34940334,0.014,0.005,0.033
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Paralytic Shellfish Poisoning,Overall,1,34940334,0.003,0.0,0.016
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Pertussis,Overall,1309,34940334,3.746,3.546,3.955
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,"Plague, human",Overall,0,34940334,0.0,0.0,0.011
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Psittacosis,Overall,1,34940334,0.003,0.0,0.016
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Q Fever,Overall,14,34940334,0.04,0.022,0.067
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,"Rabies, human",Overall,1,34940334,0.003,0.0,0.016
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Relapsing Fever,Overall,19,34940334,0.054,0.033,0.085
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Salmonellosis,Overall,4109,34940334,11.76,11.403,12.125
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Scombroid Fish Poisoning,Overall,22,34940334,0.063,0.039,0.095
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Shigellosis,Overall,2774,34940334,7.939,7.647,8.24
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Spotted Fever Rickettsiosis,Overall,2,34940334,0.006,0.001,0.021
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Tetanus,Overall,8,34940334,0.023,0.01,0.045
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Streptococcal Infection (cases in food and dairy workers),Overall,32,34940334,0.092,0.063,0.129
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Toxic Shock Syndrome (Non-Streptococcal),Overall,14,34940334,0.04,0.022,0.067
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Trichinosis,Overall,0,34940334,0.0,0.0,0.011
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Tuberculosis,Overall,3172,34940334,9.078,8.765,9.4
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Tularemia,Overall,1,34940334,0.003,0.0,0.016
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,"Typhoid Fever, case",Overall,86,34940334,0.246,0.197,0.304
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Typhus Fever,Overall,15,34940334,0.043,0.024,0.071
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Vibrio Infection (non-Cholera),Overall,52,34940334,0.149,0.111,0.195
2002,Health Status/Healthy Days,Mean physically unhealthy days,3.5,3.2,3.9,4197.0,Yersiniosis,Overall,67,34940334,0.192,0.149,0.244
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Amebiasis,Overall,442,34940334,1.265,1.15,1.389
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Anaplasmosis and Ehrlichiosis,Overall,0,34940334,0.0,0.0,0.011
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Babesiosis,Overall,0,34940334,0.0,0.0,0.011
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,"Botulism, Foodborne",Overall,0,34940334,0.0,0.0,0.011
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,"Botulism, Other",Overall,0,34940334,0.0,0.0,0.011
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,"Botulism, Wound",Overall,23,34940334,0.066,0.042,0.099
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Brucellosis,Overall,29,34940334,0.083,0.056,0.119
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Campylobacteriosis,Overall,5681,34940334,16.259,15.839,16.688
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Chlamydia,Overall,110759,34940334,316.995,315.133,318.864
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Cholera,Overall,0,34940334,0.0,0.0,0.011
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Ciguatera Fish Poisoning,Overall,1,34940334,0.003,0.0,0.016
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Coccidioidomycosis,Overall,1612,34940334,4.614,4.391,4.844
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Cryptosporidiosis,Overall,223,34940334,0.638,0.557,0.728
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Cysticercosis or Taeniasis,Overall,79,34940334,0.226,0.179,0.282
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Dengue,Overall,2,34940334,0.006,0.001,0.021
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Diphtheria,Overall,1,34940334,0.003,0.0,0.016
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,E. coli O157,Overall,302,34940334,0.864,0.77,0.968
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Early Syphilis,Overall,1798,34940334,5.146,4.911,5.389
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Giardiasis,Overall,2467,34940334,7.061,6.785,7.345
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Gonorrhea,Overall,24672,34940334,70.612,69.734,71.498
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Hantavirus Infection,Overall,2,34940334,0.006,0.001,0.021
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Hemolytic Uremic Syndrome,Overall,45,34940334,0.129,0.094,0.172
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,HIV,Overall,6440,34940334,18.431,17.984,18.887
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Invasive Meningococcal Disease,Overall,251,34940334,0.718,0.632,0.813
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Legionellosis,Overall,60,34940334,0.172,0.131,0.221
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Leprosy,Overall,31,34940334,0.089,0.06,0.126
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Leptospirosis,Overall,0,34940334,0.0,0.0,0.011
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Listeriosis,Overall,89,34940334,0.255,0.205,0.313
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Lyme Disease,Overall,92,34940334,0.263,0.212,0.323
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Malaria,Overall,176,34940334,0.504,0.432,0.584
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Measles,Overall,5,34940334,0.014,0.005,0.033
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Paralytic Shellfish Poisoning,Overall,1,34940334,0.003,0.0,0.016
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Pertussis,Overall,1309,34940334,3.746,3.546,3.955
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,"Plague, human",Overall,0,34940334,0.0,0.0,0.011
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Psittacosis,Overall,1,34940334,0.003,0.0,0.016
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Q Fever,Overall,14,34940334,0.04,0.022,0.067
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,"Rabies, human",Overall,1,34940334,0.003,0.0,0.016
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Relapsing Fever,Overall,19,34940334,0.054,0.033,0.085
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Salmonellosis,Overall,4109,34940334,11.76,11.403,12.125
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Scombroid Fish Poisoning,Overall,22,34940334,0.063,0.039,0.095
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Shigellosis,Overall,2774,34940334,7.939,7.647,8.24
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Spotted Fever Rickettsiosis,Overall,2,34940334,0.006,0.001,0.021
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Tetanus,Overall,8,34940334,0.023,0.01,0.045
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Streptococcal Infection (cases in food and dairy workers),Overall,32,34940334,0.092,0.063,0.129
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Toxic Shock Syndrome (Non-Streptococcal),Overall,14,34940334,0.04,0.022,0.067
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Trichinosis,Overall,0,34940334,0.0,0.0,0.011
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Tuberculosis,Overall,3172,34940334,9.078,8.765,9.4
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Tularemia,Overall,1,34940334,0.003,0.0,0.016
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,"Typhoid Fever, case",Overall,86,34940334,0.246,0.197,0.304
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Typhus Fever,Overall,15,34940334,0.043,0.024,0.071
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Vibrio Infection (non-Cholera),Overall,52,34940334,0.149,0.111,0.195
2002,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.3,7.3,4197.0,Yersiniosis,Overall,67,34940334,0.192,0.149,0.244
2002,Health Status/Healthy Days,Percentage with 14 or more mentally unhealthy days (Frequent Mental Distress),10.5,9.2,11.7,4197.0,Amebiasis,Overall,442,34940334,1.265,1.15,1.389
2002,Health Status/Healthy Days,Percentage with 14 or more mentally unhealthy days (Frequent Mental Distress),10.5,9.2,11.7,4197.0,Anaplasmosis and Ehrlichiosis,Overall,0,34940334,0.0,0.0,0.011
2002,Health Status/Healthy Days,Percentage with 14 or more mentally unhealthy days (Frequent Mental Distress),10.5,9.2,11.7,4197.0,Babesiosis,Overall,0,34940334,0.0,0.0,0.011
2002,Health Status/Healthy Days,Percentage with 14 or more mentally unhealthy days (Frequent Mental Distress),10.5,9.2,11.7,4197.0,"Botulism, Foodborne",Overall,0,34940334,0.0,0.0,0.011
